ship,cruise,station,cast,longitude,latitude,year,month,day,timehr,timemin,depth,sala,phnbs,phtotal,domm(uM),doml(ml//),ntra(uM),phos(uM),slca(uM),ntri(uM),amon,chla,poc,pon,doc,dic,NTA(mol/kg)
OR1,966,19,1,123.1458,31.6243,2011,7,5,19,50,2,24.543,,8.271,,,25.5,0.11,20.9,1.04,1.4,0.458,,,,1817,2121
OR1,966,19,1,123.1458,31.6243,2011,7,5,19,50,4,,,8.091,,,,,,,,,,,,1938,2182
OR1,966,19,1,123.1458,31.6243,2011,7,5,19,50,11,,,7.959,,,,,,,,,,,,2027,2241
OR1,966,19,1,123.1458,31.6243,2011,7,5,19,50,14,,,7.959,,,,,,,,,,,,2045,2247
OR1,966,19,1,123.1458,31.6243,2011,7,5,19,50,20,,,7.96,,,,,,,,,,,,2028,2234
OR1,966,19,1,123.1458,31.6243,2011,7,5,19,50,29,,,7.959,,,,,,,,,,,,2038,2249
OR1,966,19A,2,122.7047,31.2778,2011,7,6,10,20,1,18.921,,8.136,,,51.8,0.67,46.4,1.08,0.6,0.788,,,,1794,1988
OR1,966,19A,2,122.7047,31.2778,2011,7,6,10,20,5,,,8.07,,,,,,,,,,,,1860,2053
OR1,966,19A,2,122.7047,31.2778,2011,7,6,10,20,10,,,7.825,,,,,,,,,,,,2079,2237
OR1,966,19A,2,122.7047,31.2778,2011,7,6,10,20,15,,,7.79,,,,,,,,,,,,2120,2262
OR1,966,19A,2,122.7047,31.2778,2011,7,6,10,20,20,,,7.785,,,,,,,,,,,,2126,2269
OR1,966,19A,2,122.7047,31.2778,2011,7,6,10,20,31,,,7.781,,,,,,,,,,,,2127,2271
OR1,966,29,2,123.2492,30.4575,2011,7,6,19,25,2,27.941,,8.172,,,24.1,0.23,19,0.61,0.6,1.163,,,,1911,2176
OR1,966,29,2,123.2492,30.4575,2011,7,6,19,25,11,,,8.072,,,,,,,,,,,,1963,2242
OR1,966,29,2,123.2492,30.4575,2011,7,6,19,25,21,,,7.905,,,,,,,,,,,,2055,2259
OR1,966,29,2,123.2492,30.4575,2011,7,6,19,25,31,,,7.835,,,,,,,,,,,,2089,2274
OR1,966,29,2,123.2492,30.4575,2011,7,6,19,25,40,,,7.839,,,,,,,,,,,,2092,2275
OR1,966,29,2,123.2492,30.4575,2011,7,6,19,25,45,,,7.837,,,,,,,,,,,,2095,2274
OR1,966,18,1,122.6673,29.5497,2011,7,7,6,20,2,29.219,,7.942,,,33,0.7,29.3,0.48,0.6,2.173,,,,2018,2197
OR1,966,18,1,122.6673,29.5497,2011,7,7,6,20,5,,,7.943,,,,,,,,,,,,2015,2204
OR1,966,18,1,122.6673,29.5497,2011,7,7,6,20,10,,,7.893,,,,,,,,,,,,2053,2232
OR1,966,18,1,122.6673,29.5497,2011,7,7,6,20,21,,,7.761,,,,,,,,,,,,2118,2263
OR1,966,18,1,122.6673,29.5497,2011,7,7,6,20,31,,,7.932,,,,,,,,,,,,1998,2187
OR1,966,18,1,122.6673,29.5497,2011,7,7,6,20,35,,,7.763,,,,,,,,,,,,2131,2282
OR1,966,17,1,123.3492,29.294,2011,7,7,11,30,2,29.98,,8.249,,,8.5,0.15,5.6,0.45,0.7,4.034,,,,1863,2213
OR1,966,17,1,123.3492,29.294,2011,7,7,11,30,8,,,,,,,,,,,,,,,,
OR1,966,17,1,123.3492,29.294,2011,7,7,11,30,10,,,7.986,,,,,,,,,,,,2023,2248
OR1,966,17,1,123.3492,29.294,2011,7,7,11,30,20,,,7.727,,,,,,,,,,,,2118,2259
OR1,966,17,1,123.3492,29.294,2011,7,7,11,30,30,,,7.758,,,,,,,,,,,,1998,2268
OR1,966,17,1,123.3492,29.294,2011,7,7,11,30,45,,,7.871,,,,,,,,,,,,2088,2282
OR1,966,17,1,123.3492,29.294,2011,7,7,11,30,65,,,7.866,,,,,,,,,,,,2090,2282
OR1,966,28,1,124.2782,30.0693,2011,7,7,18,12,3,31.936,,8.192,,,1.7,0.04,7.9,0.09,3.5,0.756,,,,1899,2228
OR1,966,28,1,124.2782,30.0693,2011,7,7,18,12,11,,,8.143,,,,,,,,,,,,1929,2253
OR1,966,28,1,124.2782,30.0693,2011,7,7,18,12,20,,,8.057,,,,,,,,,,,,1982,2249
OR1,966,28,1,124.2782,30.0693,2011,7,7,18,12,25,,,,,,,,,,,,,,,,
OR1,966,28,1,124.2782,30.0693,2011,7,7,18,12,30,,,7.95,,,,,,,,,,,,2000,2264
OR1,966,28,1,124.2782,30.0693,2011,7,7,18,12,40,,,7.91,,,,,,,,,,,,2075,2271
OR1,966,28,1,124.2782,30.0693,2011,7,7,18,12,50,,,7.91,,,,,,,,,,,,2071,2269
OR1,966,27,1,125.3053,29.6812,2011,7,8,2,12,3,32.973,,8.124,,,0.1,0,4.9,0.04,0.2,0.12,,,,1943,2248
OR1,966,27,1,125.3053,29.6812,2011,7,8,2,12,10,,,8.121,,,,,,,,,,,,1941,2252
OR1,966,27,1,125.3053,29.6812,2011,7,8,2,12,30,,,8.062,,,,,,,,,,,,1999,2254
OR1,966,27,1,125.3053,29.6812,2011,7,8,2,12,51,,,7.922,,,,,,,,,,,,2054,2275
OR1,966,27,1,125.3053,29.6812,2011,7,8,2,12,70,,,7.916,,,,,,,,,,,,2058,2276
OR1,966,27,1,125.3053,29.6812,2011,7,8,2,12,85,,,7.918,,,,,,,,,,,,2065,2276
OR1,966,26,2,126.3325,29.2905,2011,7,8,11,45,3,33.815,,8.119,,,0,0.03,3.4,0.05,,0.181,,,,1936,2242
OR1,966,26,2,126.3325,29.2905,2011,7,8,11,45,11,,,8.116,,,,,,,,,,,,1933,2242
OR1,966,26,2,126.3325,29.2905,2011,7,8,11,45,30,,,8.102,,,,,,,,,,,,1942,2252
OR1,966,26,2,126.3325,29.2905,2011,7,8,11,45,46,,,,,,,,,,,,,,,,
OR1,966,26,2,126.3325,29.2905,2011,7,8,11,45,49,,,8.036,,,,,,,,,,,,1993,2268
OR1,966,26,2,126.3325,29.2905,2011,7,8,11,45,74,,,7.933,,,,,,,,,,,,2005,2284
OR1,966,26,2,126.3325,29.2905,2011,7,8,11,45,94,,,7.916,,,,,,,,,,,,2063,2284
OR1,966,14,1,125.6663,28.4168,2011,7,8,19,45,2,33.661,,8.121,,,0.3,0.05,3.2,0.04,0.5,0.122,,,,1925,2237
OR1,966,14,1,125.6663,28.4168,2011,7,8,19,45,11,,,8.124,,,,,,,,,,,,1924,2240
OR1,966,14,1,125.6663,28.4168,2011,7,8,19,45,31,,,8.104,,,,,,,,,,,,1945,2248
OR1,966,14,1,125.6663,28.4168,2011,7,8,19,45,51,,,8.025,,,,,,,,,,,,1998,2266
OR1,966,14,1,125.6663,28.4168,2011,7,8,19,45,75,,,7.915,,,,,,,,,,,,2067,2285
OR1,966,14,1,125.6663,28.4168,2011,7,8,19,45,95,,,7.91,,,,,,,,,,,,2064,2280
OR1,966,15,1,124.8953,28.7585,2011,7,9,0,33,3,32.901,,8.187,,,0,0.03,1.5,0.02,1.7,0.186,,,,1889,2234
OR1,966,15,1,124.8953,28.7585,2011,7,9,0,33,10,,,8.172,,,,,,,,,,,,1900,2241
OR1,966,15,1,124.8953,28.7585,2011,7,9,0,33,29,,,8.102,,,,,,,,,,,,1929,2240
OR1,966,15,1,124.8953,28.7585,2011,7,9,0,33,44,,,,,,,,,,,,,,,,
OR1,966,15,1,124.8953,28.7585,2011,7,9,0,33,49,,,7.976,,,,,,,,,,,,2019,2258
OR1,966,15,1,124.8953,28.7585,2011,7,9,0,33,69,,,7.9,,,,,,,,,,,,2071,2277
OR1,966,15,1,124.8953,28.7585,2011,7,9,0,33,89,,,7.903,,,,,,,,,,,,2076,2275
OR1,966,16,1,124.1252,29.0003,2011,7,9,5,20,3,32.238,,8.189,,,1.4,0.04,1.8,0.09,0.3,0.444,,,,1893,2239
OR1,966,16,1,124.1252,29.0003,2011,7,9,5,20,11,,,8.085,,,,,,,,,,,,1945,2247
OR1,966,16,1,124.1252,29.0003,2011,7,9,5,20,21,,,8.065,,,,,,,,,,,,1960,2251
OR1,966,16,1,124.1252,29.0003,2011,7,9,5,20,31,,,8.036,,,,,,,,,,,,1980,2250
OR1,966,16,1,124.1252,29.0003,2011,7,9,5,20,44,,,8.023,,,,,,,,,,,,1990,2253
OR1,966,16,1,124.1252,29.0003,2011,7,9,5,20,60,,,7.974,,,,,,,,,,,,2020,2259
OR1,966,31,1,123.0692,28.2783,2011,7,9,14,36,2,34.079,,8.097,,,0,0.09,3.5,0.05,0.4,0.166,,,,1940,2245
OR1,966,31,1,123.0692,28.2783,2011,7,9,14,36,10,,,8.097,,,,,,,,,,,,1943,2246
OR1,966,31,1,123.0692,28.2783,2011,7,9,14,36,21,,,8.094,,,,,,,,,,,,1942,2247
OR1,966,31,1,123.0692,28.2783,2011,7,9,14,36,30,,,8.079,,,,,,,,,,,,1954,2256
OR1,966,31,1,123.0692,28.2783,2011,7,9,14,36,42,,,,,,,,,,,,,,,,
OR1,966,31,1,123.0692,28.2783,2011,7,9,14,36,49,,,8.036,,,,,,,,,,,,1983,2262
OR1,966,31,1,123.0692,28.2783,2011,7,9,14,36,75,,,7.93,,,,,,,,,,,,2051,2273
OR1,966,30,2,122.1687,28.6143,2011,7,9,22,26,2,31.315,,8.268,,,1,0.14,5.6,0.15,0.7,8.514,,,,1858,2230
OR1,966,30,2,122.1687,28.6143,2011,7,9,22,26,5,,,8.001,,,,,,,,,,,,2006,2216
OR1,966,30,2,122.1687,28.6143,2011,7,9,22,26,11,,,7.71,,,,,,,,,,,,2125,2241
OR1,966,30,2,122.1687,28.6143,2011,7,9,22,26,15,,,7.724,,,,,,,,,,,,2130,2265
OR1,966,30,2,122.1687,28.6143,2011,7,9,22,26,20,,,7.802,,,,,,,,,,,,2099,2274
OR1,966,30,2,122.1687,28.6143,2011,7,9,22,26,28,,,7.825,,,,,,,,,,,,2087,2277
OR1,966,6,1,121.5025,27.751,2011,7,10,7,36,2,34.005,,8.136,,,0.2,0.09,4.2,0.07,0.3,0.468,,,,1908,2252
OR1,966,6,1,121.5025,27.751,2011,7,10,7,36,6,,,8.102,,,,,,,,,,,,1929,2255
OR1,966,6,1,121.5025,27.751,2011,7,10,7,36,10,,,8.009,,,,,,,,,,,,1985,2257
OR1,966,6,1,121.5025,27.751,2011,7,10,7,36,15,,,7.943,,,,,,,,,,,,2020,2268
OR1,966,6,1,121.5025,27.751,2011,7,10,7,36,20,,,7.95,,,,,,,,,,,,2042,2264
OR1,966,7A,1,122.0287,27.5517,2011,7,10,15,49,3,34.011,,8.097,,,0.7,0.05,2.9,0.03,0.2,0.27,,,,1943,2243
OR1,966,7A,1,122.0287,27.5517,2011,7,10,15,49,11,,,8.091,,,,,,,,,,,,1954,2253
OR1,966,7A,1,122.0287,27.5517,2011,7,10,15,49,20,,,8.077,,,,,,,,,,,,1963,2251
OR1,966,7A,1,122.0287,27.5517,2011,7,10,15,49,31,,,,,,,,,,,,,,,,
OR1,966,7A,1,122.0287,27.5517,2011,7,10,15,49,41,,,8.001,,,,,,,,,,,,2009,2262
OR1,966,7A,1,122.0287,27.5517,2011,7,10,15,49,60,,,7.908,,,,,,,,,,,,2105,2282
OR1,966,7A,1,122.0287,27.5517,2011,7,10,15,49,70,,,7.906,,,,,,,,,,,,2107,2280
OR1,966,5,1,121.0007,26.9012,2011,7,11,0,55,3,34.064,,8.077,,,1.2,0.1,4.4,0.04,0.3,0.213,,,,1986,2252
OR1,966,5,1,121.0007,26.9012,2011,7,11,0,55,10,,,8.072,,,,,,,,,,,,1986,2254
OR1,966,5,1,121.0007,26.9012,2011,7,11,0,55,20,,,8.047,,,,,,,,,,,,2001,2254
OR1,966,5,1,121.0007,26.9012,2011,7,11,0,55,29,,,8.028,,,,,,,,,,,,2018,2255
OR1,966,5,1,121.0007,26.9012,2011,7,11,0,55,41,,,8.028,,,,,,,,,,,,2019,2258
OR1,966,5,1,121.0007,26.9012,2011,7,11,0,55,45,,,8.03,,,,,,,,,,,,2020,2258
OR1,966,4,1,120.0907,26.1665,2011,7,11,19,16,2,34.195,,8.092,,,0.3,0.11,3.6,0.05,0.4,2.74,,,,1984,2266
OR1,966,4,1,120.0907,26.1665,2011,7,11,19,16,5,,,8.094,,,,,,,,,,,,1986,2266
OR1,966,4,1,120.0907,26.1665,2011,7,11,19,16,10,,,8.077,,,,,,,,,,,,1988,2259
OR1,966,4,1,120.0907,26.1665,2011,7,11,19,16,14,,,8.02,,,,,,,,,,,,2023,2261
OR1,966,4,1,120.0907,26.1665,2011,7,11,19,16,20,,,7.984,,,,,,,,,,,,2040,2263
OR1,966,4,1,120.0907,26.1665,2011,7,11,19,16,33,,,7.986,,,,,,,,,,,,2040,2265
OR1,966,3,1,120.7932,25.9207,2011,7,11,20,48,2,33.265,,8.138,,,0,0.03,2.9,0.02,0.4,0.238,,,,1921,2221
OR1,966,3,1,120.7932,25.9207,2011,7,11,20,48,10,,,8.129,,,,,,,,,,,,1946,2230
OR1,966,3,1,120.7932,25.9207,2011,7,11,20,48,20,,,8.074,,,,,,,,,,,,1989,2248
OR1,966,3,1,120.7932,25.9207,2011,7,11,20,48,30,,,8.065,,,,,,,,,,,,1992,2243
OR1,966,3,1,120.7932,25.9207,2011,7,11,20,48,50,,,8.062,,,,,,,,,,,,1990,2247
OR1,966,3,1,120.7932,25.9207,2011,7,11,20,48,74,,,8.062,,,,,,,,,,,,1998,2242
OR1,966,35,1,121.2823,26.2837,2011,7,12,1,11,2,33.33,,8.131,,,0.3,0.02,1.9,0.01,0.2,0.17,,,,1936,2220
OR1,966,35,1,121.2823,26.2837,2011,7,12,1,11,10,,,8.133,,,,,,,,,,,,1936,2220
OR1,966,35,1,121.2823,26.2837,2011,7,12,1,11,21,,,8.102,,,,,,,,,,,,1951,2233
OR1,966,35,1,121.2823,26.2837,2011,7,12,1,11,31,,,8.087,,,,,,,,,,,,1969,2239
OR1,966,35,1,121.2823,26.2837,2011,7,12,1,11,50,,,8.08,,,,,,,,,,,,1973,2233
OR1,966,35,1,121.2823,26.2837,2011,7,12,1,11,74,,,8.077,,,,,,,,,,,,1979,2241
OR1,980,1,1,122.2055,25.4162,2011,10,22,14,29,3,,,8.087,,,,,,,,,,,,1913,2239
OR1,980,1,1,122.2055,25.4162,2011,10,22,14,29,11,,,8.092,,,,,,,,,,,,1914,2245
OR1,980,1,1,122.2055,25.4162,2011,10,22,14,29,25,,,8.089,,,,,,,,,,,,1931,2241
OR1,980,1,1,122.2055,25.4162,2011,10,22,14,29,50,,,7.989,,,,,,,,,,,,2020,2282
OR1,980,1,1,122.2055,25.4162,2011,10,22,14,29,76,,,7.93,,,,,,,,,,,,2054,2292
OR1,980,1,1,122.2055,25.4162,2011,10,22,14,29,100,,,7.921,,,,,,,,,,,,2059,2299
OR1,980,1,1,122.2055,25.4162,2011,10,22,14,29,125,,,7.916,,,,,,,,,,,,2054,2300
OR1,980,1A,1,122.677,25.25,2011,10,23,6,26,2,,,8.092,,,,,,,,,,,,1919,2238
OR1,980,1A,1,122.677,25.25,2011,10,23,6,26,10,,,8.092,,,,,,,,,,,,1920,2245
OR1,980,1A,1,122.677,25.25,2011,10,23,6,26,26,,,8.092,,,,,,,,,,,,1921,2247
OR1,980,1A,1,122.677,25.25,2011,10,23,6,26,49,,,8.036,,,,,,,,,,,,1969,2262
OR1,980,1A,1,122.677,25.25,2011,10,23,6,26,75,,,7.992,,,,,,,,,,,,1999,2273
OR1,980,1A,1,122.677,25.25,2011,10,23,6,26,100,,,7.947,,,,,,,,,,,,2035,2291
OR1,980,1A,1,122.677,25.25,2011,10,23,6,26,123,,,7.933,,,,,,,,,,,,2046,2292
OR1,980,K,2,123.148,25.083,2011,10,23,12,8,2,,,8.109,,,,,,,,,,,,1925,2262
OR1,980,K,2,123.148,25.083,2011,10,23,12,8,10,,,8.112,,,,,,,,,,,,1926,2269
OR1,980,K,2,123.148,25.083,2011,10,23,12,8,25,,,8.112,,,,,,,,,,,,1923,2271
OR1,980,K,2,123.148,25.083,2011,10,23,12,8,50,,,8.107,,,,,,,,,,,,1928,2274
OR1,980,K,2,123.148,25.083,2011,10,23,12,8,75,,,8.068,,,,,,,,,,,,1961,2293
OR1,980,K,2,123.148,25.083,2011,10,23,12,8,101,,,8.033,,,,,,,,,,,,1994,2297
OR1,980,K,2,123.148,25.083,2011,10,23,12,8,125,,,7.994,,,,,,,,,,,,2020,2296
OR1,980,9,1,123.8117,26.8753,2011,10,24,0,43,2,,,8.092,,,,,,,,,,,,1933,2260
OR1,980,9,1,123.8117,26.8753,2011,10,24,0,43,10,,,8.095,,,,,,,,,,,,1938,2262
OR1,980,9,1,123.8117,26.8753,2011,10,24,0,43,30,,,8.092,,,,,,,,,,,,1932,2262
OR1,980,9,1,123.8117,26.8753,2011,10,24,0,43,51,,,8.002,,,,,,,,,,,,1990,2261
OR1,980,9,2,123.8117,26.8753,2011,10,24,0,43,75,,,7.96,,,,,,,,,,,,2031,2281
OR1,980,9,1,123.8117,26.8753,2011,10,24,0,43,100,,,7.928,,,,,,,,,,,,2054,2285
OR1,980,10,1,124.583,26.5825,2011,10,24,6,46,3,,,8.094,,,,,,,,,,,,1938,2260
OR1,980,10,1,124.583,26.5825,2011,10,24,6,46,10,,,8.095,,,,,,,,,,,,1936,2262
OR1,980,10,1,124.583,26.5825,2011,10,24,6,46,25,,,8.078,,,,,,,,,,,,1939,2254
OR1,980,10,1,124.583,26.5825,2011,10,24,6,46,50,,,8.048,,,,,,,,,,,,1959,2251
OR1,980,10,1,124.583,26.5825,2011,10,24,6,46,74,,,7.935,,,,,,,,,,,,2041,2279
OR1,980,10,1,124.583,26.5825,2011,10,24,6,46,100,,,7.925,,,,,,,,,,,,2047,2284
OR1,980,10,1,124.583,26.5825,2011,10,24,6,46,125,,,7.918,,,,,,,,,,,,2049,2289
OR1,980,10,1,124.583,26.5825,2011,10,24,6,46,144,,,7.914,,,,,,,,,,,,2054,2287
OR1,980,11,1,125.3543,26.2912,2011,10,24,11,54,2,,,8.095,,,,,,,,,,,,1929,2252
OR1,980,11,1,125.3543,26.2912,2011,10,24,11,54,10,,,8.1,,,,,,,,,,,,1932,2253
OR1,980,11,1,125.3543,26.2912,2011,10,24,11,54,25,,,8.099,,,,,,,,,,,,1935,2255
OR1,980,11,2,125.3543,26.2912,2011,10,24,11,54,50,,,8.1,,,,,,,,,,,,1938,2260
OR1,980,11,1,125.3543,26.2912,2011,10,24,11,54,74,,,8.095,,,,,,,,,,,,1937,2263
OR1,980,11,1,125.3543,26.2912,2011,10,24,11,54,100,,,8.065,,,,,,,,,,,,1973,2281
OR1,980,11,1,125.3543,26.2912,2011,10,24,11,54,124,,,8.041,,,,,,,,,,,,1987,2290
OR1,980,12,1,125.1262,27.4995,2011,10,24,20,36,3,,,8.089,,,,,,,,,,,,1937,2256
OR1,980,12,1,125.1262,27.4995,2011,10,24,20,36,10,,,8.094,,,,,,,,,,,,1938,2263
OR1,980,12,1,125.1262,27.4995,2011,10,24,20,36,31,,,8.09,,,,,,,,,,,,1943,2265
OR1,980,12,1,125.1262,27.4995,2011,10,24,20,36,50,,,8.087,,,,,,,,,,,,1947,2269
OR1,980,12,1,125.1262,27.4995,2011,10,24,20,36,74,,,7.967,,,,,,,,,,,,2027,2281
OR1,980,12,1,125.1262,27.4995,2011,10,24,20,36,100,,,7.906,,,,,,,,,,,,2061,2283
OR1,980,13,1,126.4395,28.1262,2011,10,25,7,6,3,,,8.095,,,,,,,,,,,,1930,2249
OR1,980,13,1,126.4395,28.1262,2011,10,25,7,6,11,,,8.09,,,,,,,,,,,,1930,2252
OR1,980,13,1,126.4395,28.1262,2011,10,25,7,6,25,,,8.097,,,,,,,,,,,,1937,2254
OR1,980,13,1,126.4395,28.1262,2011,10,25,7,6,50,,,8.078,,,,,,,,,,,,1943,2248
OR1,980,13,1,126.4395,28.1262,2011,10,25,7,6,74,,,8.004,,,,,,,,,,,,2004,2274
OR1,980,13,1,126.4395,28.1262,2011,10,25,7,6,100,,,7.943,,,,,,,,,,,,2045,2279
OR1,980,13,1,126.4395,28.1262,2011,10,25,7,6,124,,,7.909,,,,,,,,,,,,2067,2287
OR1,980,27,1,125.3042,29.6815,2011,10,26,9,20,3,,,8.053,,,,,,,,,,,,1964,2247
OR1,980,27,1,125.3042,29.6815,2011,10,26,9,20,11,,,8.051,,,,,,,,,,,,1963,2245
OR1,980,27,1,125.3042,29.6815,2011,10,26,9,20,30,,,8.048,,,,,,,,,,,,1959,2251
OR1,980,27,1,125.3042,29.6815,2011,10,26,9,20,51,,,7.769,,,,,,,,,,,,2110,2266
OR1,980,27,1,125.3042,29.6815,2011,10,26,9,20,71,,,7.749,,,,,,,,,,,,2126,2270
OR1,980,27,1,125.3042,29.6815,2011,10,26,9,20,85,,,7.744,,,,,,,,,,,,2129,2270
OR1,980,24,1,127.0583,30.156,2011,10,27,0,42,2,,,8.061,,,,,,,,,,,,1956,2250
OR1,980,24,1,127.0583,30.156,2011,10,27,0,42,10,,,8.065,,,,,,,,,,,,1954,2252
OR1,980,24,1,127.0583,30.156,2011,10,27,0,42,30,,,8.065,,,,,,,,,,,,1961,2252
OR1,980,24,1,127.0583,30.156,2011,10,27,0,42,49,,,8.058,,,,,,,,,,,,1959,2252
OR1,980,24,1,127.0583,30.156,2011,10,27,0,42,75,,,7.923,,,,,,,,,,,,2043,2263
OR1,980,24,1,127.0583,30.156,2011,10,27,0,42,100,,,7.867,,,,,,,,,,,,2079,2280
OR1,980,23,1,126.2257,30.4623,2011,10,27,8,0,3,,,8.05,,,,,,,,,,,,1963,2252
OR1,980,23,1,126.2257,30.4623,2011,10,27,8,0,11,,,8.05,,,,,,,,,,,,1965,2256
OR1,980,23,1,126.2257,30.4623,2011,10,27,8,0,20,,,8.048,,,,,,,,,,,,1966,2255
OR1,980,23,1,126.2257,30.4623,2011,10,27,8,0,31,,,8.043,,,,,,,,,,,,1966,2255
OR1,980,23,1,126.2257,30.4623,2011,10,27,8,0,51,,,7.855,,,,,,,,,,,,2069,2269
OR1,980,23,1,126.2257,30.4623,2011,10,27,8,0,75,,,7.852,,,,,,,,,,,,2079,2268
OR1,980,22,1,125.4585,30.7497,2011,10,27,13,9,2,,,8.006,,,,,,,,,,,,1990,2254
OR1,980,22,1,125.4585,30.7497,2011,10,27,13,9,10,,,8.007,,,,,,,,,,,,1993,2255
OR1,980,22,1,125.4585,30.7497,2011,10,27,13,9,19,,,7.997,,,,,,,,,,,,1995,2257
OR1,980,22,1,125.4585,30.7497,2011,10,27,13,9,30,,,7.98,,,,,,,,,,,,2009,2256
OR1,980,22,1,125.4585,30.7497,2011,10,27,13,9,45,,,7.974,,,,,,,,,,,,2013,2257
OR1,980,22,1,125.4585,30.7497,2011,10,27,13,9,60,,,7.967,,,,,,,,,,,,2020,2258
OR1,980,21,1,124.687,31.041,2011,10,27,19,18,3,,,7.985,,,,,,,,,,,,2006,2252
OR1,980,21,1,124.687,31.041,2011,10,27,19,18,10,,,7.985,,,,,,,,,,,,2005,2259
OR1,980,21,1,124.687,31.041,2011,10,27,19,18,20,,,7.984,,,,,,,,,,,,2008,2257
OR1,980,21,1,124.687,31.041,2011,10,27,19,18,31,,,7.985,,,,,,,,,,,,2006,2258
OR1,980,21,1,124.687,31.041,2011,10,27,19,18,40,,,7.987,,,,,,,,,,,,2009,2265
OR1,980,21,1,124.687,31.041,2011,10,27,19,18,44,,,7.984,,,,,,,,,,,,2009,2265
OR1,980,20,1,123.9167,31.3335,2011,10,28,0,4,2,,,7.977,,,,,,,,,,,,2013,2257
OR1,980,20,1,123.9167,31.3335,2011,10,28,0,4,11,,,7.977,,,,,,,,,,,,2015,2259
OR1,980,20,1,123.9167,31.3335,2011,10,28,0,4,20,,,7.977,,,,,,,,,,,,2013,2259
OR1,980,20,1,123.9167,31.3335,2011,10,28,0,4,30,,,7.977,,,,,,,,,,,,2014,2258
OR1,980,20,1,123.9167,31.3335,2011,10,28,0,4,40,,,7.977,,,,,,,,,,,,2019,2259
OR1,980,20,1,123.9167,31.3335,2011,10,28,0,4,50,,,7.975,,,,,,,,,,,,2020,2258
OR1,980,19,1,123.1458,31.6243,2011,10,28,6,50,3,,,7.93,,,,,,,,,,,,2048,2265
OR1,980,19,1,123.1458,31.6243,2011,10,28,6,50,6,,,7.931,,,,,,,,,,,,2046,2264
OR1,980,19,1,123.1458,31.6243,2011,10,28,6,50,11,,,7.93,,,,,,,,,,,,2050,2263
OR1,980,19,1,123.1458,31.6243,2011,10,28,6,50,16,,,7.933,,,,,,,,,,,,2050,2265
OR1,980,19,1,123.1458,31.6243,2011,10,28,6,50,21,,,7.93,,,,,,,,,,,,2043,2267
OR1,980,19,1,123.1458,31.6243,2011,10,28,6,50,30,,,7.93,,,,,,,,,,,,2050,2255
OR1,980,19A,1,122.666,31.1673,2011,10,28,13,58,2,,,7.906,,,,,,,,,,,,2058,2250
OR1,980,19A,1,122.666,31.1673,2011,10,28,13,58,5,,,7.904,,,,,,,,,,,,2058,2255
OR1,980,19A,1,122.666,31.1673,2011,10,28,13,58,11,,,7.903,,,,,,,,,,,,2054,2249
OR1,980,19A,1,122.666,31.1673,2011,10,28,13,58,15,,,7.887,,,,,,,,,,,,2076,2258
OR1,980,19A,1,122.666,31.1673,2011,10,28,13,58,20,,,7.884,,,,,,,,,,,,2090,2268
OR1,980,19A,1,122.666,31.1673,2011,10,28,13,58,28,,,7.884,,,,,,,,,,,,2092,2271
OR1,980,29,1,123.2502,30.4588,2011,10,28,23,32,3,,,7.989,,,,,,,,,,,,2004,2245
OR1,980,29,1,123.2502,30.4588,2011,10,28,23,32,10,,,7.967,,,,,,,,,,,,2012,2247
OR1,980,29,1,123.2502,30.4588,2011,10,28,23,32,21,,,7.85,,,,,,,,,,,,2064,2252
OR1,980,29,1,123.2502,30.4588,2011,10,28,23,32,30,,,7.669,,,,,,,,,,,,2139,2258
OR1,980,29,1,123.2502,30.4588,2011,10,28,23,32,39,,,7.652,,,,,,,,,,,,2143,2264
OR1,980,29,1,123.2502,30.4588,2011,10,28,23,32,56,,,7.654,,,,,,,,,,,,2149,2274
OR1,980,28,1,124.277,30.0692,2011,10,29,8,45,3,,,8.053,,,,,,,,,,,,1959,2252
OR1,980,28,1,124.277,30.0692,2011,10,29,8,45,10,,,8.056,,,,,,,,,,,,1965,2256
OR1,980,28,1,124.277,30.0692,2011,10,29,8,45,21,,,8.053,,,,,,,,,,,,1965,2260
OR1,980,28,1,124.277,30.0692,2011,10,29,8,45,30,,,8.002,,,,,,,,,,,,1997,2260
OR1,980,28,1,124.277,30.0692,2011,10,29,8,45,40,,,7.852,,,,,,,,,,,,2073,2266
OR1,980,28,1,124.277,30.0692,2011,10,29,8,45,56,,,7.83,,,,,,,,,,,,2104,2266
OR1,980,26,1,126.3163,29.3027,2011,10,29,23,34,3,,,8.058,,,,,,,,,,,,1964,2252
OR1,980,26,1,126.3163,29.3027,2011,10,29,23,34,10,,,8.063,,,,,,,,,,,,1969,2253
OR1,980,26,1,126.3163,29.3027,2011,10,29,23,34,30,,,8.065,,,,,,,,,,,,1964,2255
OR1,980,26,1,126.3163,29.3027,2011,10,29,23,34,51,,,8.065,,,,,,,,,,,,1965,2256
OR1,980,26,1,126.3163,29.3027,2011,10,29,23,34,76,,,7.859,,,,,,,,,,,,2084,2277
OR1,980,26,1,126.3163,29.3027,2011,10,29,23,34,89,,,7.855,,,,,,,,,,,,2087,2277
OR1,980,14,1,125.6653,28.4183,2011,10,30,8,52,3,,,8.089,,,,,,,,,,,,1952,2267
OR1,980,14,1,125.6653,28.4183,2011,10,30,8,52,11,,,8.09,,,,,,,,,,,,1949,2270
